"","CLOSEST_DEFENDER_PLAYER_ID","GAME_ID","MATCHUP","LOCATION","W","FINAL_MARGIN","SHOT_NUMBER","PERIOD","GAME_CLOCK","SHOT_CLOCK","DRIBBLES","TOUCH_TIME","PTS_TYPE","SHOT_RESULT","CLOSEST_DEFENDER","CLOSE_DEF_DIST","FGM","PTS","player_id","GRID_TYPE","GAME_EVENT_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","DEFENDER_NAME","DEFENDER_NICKNAME","DEFENDER_POSITION","DEFENDER_HEIGHT","DEFENDER_WEIGHT","DEFENDER_AGE","DEFENDER_EXPERIENCE"
"1",708,21400786,"FEB 10, 2015 - MEM vs. BKN","H","W",9,1,1,"10:43",13.4,0,2.1,2,"made","Garnett, Kevin",5.2,1,2,201188,"Shot Chart Detail",7,"Marc Gasol",1610612763,"Memphis Grizzlies",10,40,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",12,119,47,"Kevin Garnett","Kevin","FC",83,253,39,"19"
"2",708,21400873,"FEB 28, 2015 - MEM @ MIN","A","W",4,4,2,"0:13",NA,0,0.2,2,"made","Garnett, Kevin",2,1,2,201188,"Shot Chart Detail",228,"Marc Gasol",1610612763,"Memphis Grizzlies",0,12,"Made Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-12,11,"Kevin Garnett","Kevin","FC",83,253,39,"19"
"3",977,21400104,"NOV 11, 2014 - MEM vs. LAL","H","W",5,2,1,"7:48",15.4,0,0.8,2,"made","Bryant, Kobe",7.2,1,2,201188,"Shot Chart Detail",35,"Marc Gasol",1610612763,"Memphis Grizzlies",7,46,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-34,148,"Kobe Bryant","Kobe","G",78,212,36,"18"
"4",977,21400104,"NOV 11, 2014 - MEM vs. LAL","H","W",5,4,1,"3:24",9.5,0,0.7,2,"made","Bryant, Kobe",4.4,1,2,201188,"Shot Chart Detail",74,"Marc Gasol",1610612763,"Memphis Grizzlies",3,21,"Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,17,53,"Kobe Bryant","Kobe","G",78,212,36,"18"
"5",977,21400222,"NOV 26, 2014 - MEM @ LAL","A","W",6,6,3,"7:42",12.2,1,2.3,2,"made","Bryant, Kobe",3.5,1,2,201188,"Shot Chart Detail",307,"Marc Gasol",1610612763,"Memphis Grizzlies",7,39,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-13,14,"Kobe Bryant","Kobe","G",78,212,36,"18"
"6",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,1,1,"11:41",5.4,0,0.8,2,"made","Duncan, Tim",7.2,1,2,201188,"Shot Chart Detail",2,"Marc Gasol",1610612763,"Memphis Grizzlies",11,38,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-106,145,"Tim Duncan","Tim","F",83,250,39,"17"
"7",1495,21400468,"DEC 30, 2014 - MEM vs. SAS","H","W",8,1,1,"7:54",15.4,0,0.9,2,"made","Duncan, Tim",6.9,1,2,201188,"Shot Chart Detail",41,"Marc Gasol",1610612763,"Memphis Grizzlies",7,52,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-122,138,"Tim Duncan","Tim","F",83,250,39,"17"
"8",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,2,1,"9:25",10,0,2,2,"missed","Duncan, Tim",5.1,0,0,201188,"Shot Chart Detail",18,"Marc Gasol",1610612763,"Memphis Grizzlies",9,22,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-123,113,"Tim Duncan","Tim","F",83,250,39,"17"
"9",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,10,4,"1:25",14.5,0,0.7,2,"missed","Duncan, Tim",7.1,0,0,201188,"Shot Chart Detail",473,"Marc Gasol",1610612763,"Memphis Grizzlies",1,22,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,0,154,"Tim Duncan","Tim","F",83,250,39,"17"
"10",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,14,3,"8:24",11.8,0,1,2,"missed","Duncan, Tim",6.3,0,0,201188,"Shot Chart Detail",273,"Marc Gasol",1610612763,"Memphis Grizzlies",8,21,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",18,6,184,"Tim Duncan","Tim","F",83,250,39,"17"
"11",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,9,2,"5:42",9.7,0,1,2,"missed","Duncan, Tim",3.1,0,0,201188,"Shot Chart Detail",179,"Marc Gasol",1610612763,"Memphis Grizzlies",5,41,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,14,"Tim Duncan","Tim","F",83,250,39,"17"
"12",1495,21400468,"DEC 30, 2014 - MEM vs. SAS","H","W",8,4,2,"2:10",11.1,0,0.5,2,"missed","Duncan, Tim",3.8,0,0,201188,"Shot Chart Detail",208,"Marc Gasol",1610612763,"Memphis Grizzlies",2,9,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,1,9,"Tim Duncan","Tim","F",83,250,39,"17"
"13",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,1,1,"11:42",7.6,0,0.7,2,"missed","Duncan, Tim",3.8,0,0,201188,"Shot Chart Detail",2,"Marc Gasol",1610612763,"Memphis Grizzlies",11,39,"Missed Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",13,15,132,"Tim Duncan","Tim","F",83,250,39,"17"
"14",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,7,1,"1:33",6,8,6.6,2,"made","Duncan, Tim",1.7,1,2,201188,"Shot Chart Detail",84,"Marc Gasol",1610612763,"Memphis Grizzlies",1,31,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-15,3,"Tim Duncan","Tim","F",83,250,39,"17"
"15",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,13,3,"11:28",13,0,1.1,2,"made","Duncan, Tim",5.7,1,2,201188,"Shot Chart Detail",248,"Marc Gasol",1610612763,"Memphis Grizzlies",11,25,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,140,115,"Tim Duncan","Tim","F",83,250,39,"17"
"16",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,11,2,"3:39",8.2,3,5.5,2,"missed","Duncan, Tim",2.6,0,0,201188,"Shot Chart Detail",196,"Marc Gasol",1610612763,"Memphis Grizzlies",3,37,"Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,-41,102,"Tim Duncan","Tim","F",83,250,39,"17"
"17",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,4,1,"6:40",12,0,1.9,2,"missed","Duncan, Tim",1.8,0,0,201188,"Shot Chart Detail",47,"Marc Gasol",1610612763,"Memphis Grizzlies",6,39,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,4,1,"Tim Duncan","Tim","F",83,250,39,"17"
"18",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,15,6,"4:22",2.2,4,6.8,2,"made","Duncan, Tim",3.1,1,2,201188,"Shot Chart Detail",575,"Marc Gasol",1610612763,"Memphis Grizzlies",4,19,"Made Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",12,122,39,"Tim Duncan","Tim","F",83,250,39,"17"
"19",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,5,3,"9:37",16.2,0,1,2,"missed","Duncan, Tim",6.5,0,0,201188,"Shot Chart Detail",285,"Marc Gasol",1610612763,"Memphis Grizzlies",9,34,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-127,108,"Tim Duncan","Tim","F",83,250,39,"17"
"20",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,7,4,"5:48",7.7,0,0.8,2,"made","Duncan, Tim",5.2,1,2,201188,"Shot Chart Detail",435,"Marc Gasol",1610612763,"Memphis Grizzlies",5,45,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,4,148,"Tim Duncan","Tim","F",83,250,39,"17"
"21",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,4,2,"6:16",10.2,0,0.7,2,"made","Duncan, Tim",6,1,2,201188,"Shot Chart Detail",188,"Marc Gasol",1610612763,"Memphis Grizzlies",6,13,"Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,62,112,"Tim Duncan","Tim","F",83,250,39,"17"
"22",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,11,4,"0:46",10,2,2.4,2,"missed","Duncan, Tim",0.8,0,0,201188,"Shot Chart Detail",481,"Marc Gasol",1610612763,"Memphis Grizzlies",0,44,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-16,12,"Tim Duncan","Tim","F",83,250,39,"17"
"23",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,17,4,"2:44",13,0,2.4,2,"missed","Duncan, Tim",5,0,0,201188,"Shot Chart Detail",451,"Marc Gasol",1610612763,"Memphis Grizzlies",2,43,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-125,121,"Tim Duncan","Tim","F",83,250,39,"17"
"24",1495,21400468,"DEC 30, 2014 - MEM vs. SAS","H","W",8,5,2,"1:36",9,4,4.3,2,"made","Duncan, Tim",2.4,1,2,201188,"Shot Chart Detail",215,"Marc Gasol",1610612763,"Memphis Grizzlies",1,36,"Made Shot","Running Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-41,28,"Tim Duncan","Tim","F",83,250,39,"17"
"25",1495,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,6,3,"6:17",3.1,2,7.1,2,"made","Duncan, Tim",1.1,1,2,201188,"Shot Chart Detail",318,"Marc Gasol",1610612763,"Memphis Grizzlies",6,15,"Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"Tim Duncan","Tim","F",83,250,39,"17"
"26",1495,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,3,1,"7:58",11,0,1.2,2,"missed","Duncan, Tim",6.1,0,0,201188,"Shot Chart Detail",37,"Marc Gasol",1610612763,"Memphis Grizzlies",7,57,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,4,151,"Tim Duncan","Tim","F",83,250,39,"17"
"27",1717,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,5,2,"1:22",NA,0,0.8,2,"missed","Nowitzki, Dirk",7.5,0,0,201188,"Shot Chart Detail",247,"Marc Gasol",1610612763,"Memphis Grizzlies",1,20,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,147,99,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"28",1717,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,7,3,"9:52",NA,0,1,2,"made","Nowitzki, Dirk",4.2,1,2,201188,"Shot Chart Detail",283,"Marc Gasol",1610612763,"Memphis Grizzlies",9,50,"Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"29",1717,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,2,1,"8:28",NA,0,0.7,2,"missed","Nowitzki, Dirk",4.7,0,0,201188,"Shot Chart Detail",30,"Marc Gasol",1610612763,"Memphis Grizzlies",8,25,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-93,37,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"30",1717,21400310,"DEC 09, 2014 - MEM vs. DAL","H","W",9,1,1,"8:34",7.1,0,0.9,2,"made","Nowitzki, Dirk",6.1,1,2,201188,"Shot Chart Detail",39,"Marc Gasol",1610612763,"Memphis Grizzlies",8,32,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-144,14,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"31",1717,21400310,"DEC 09, 2014 - MEM vs. DAL","H","W",9,8,3,"11:05",8.5,0,1.7,2,"made","Nowitzki, Dirk",4.2,1,2,201188,"Shot Chart Detail",267,"Marc Gasol",1610612763,"Memphis Grizzlies",11,3,"Made Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-116,63,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"32",1717,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,6,2,"0:41",NA,2,2.2,2,"missed","Nowitzki, Dirk",3.6,0,0,201188,"Shot Chart Detail",257,"Marc Gasol",1610612763,"Memphis Grizzlies",0,38,"Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",10,61,86,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"33",1717,21400310,"DEC 09, 2014 - MEM vs. DAL","H","W",9,14,4,"1:29",24,0,0.8,2,"made","Nowitzki, Dirk",0,1,2,201188,"Shot Chart Detail",491,"Marc Gasol",1610612763,"Memphis Grizzlies",1,28,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0,26,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"34",1717,21400678,"JAN 27, 2015 - MEM @ DAL","A","W",19,1,1,"10:16",13,5,5.7,2,"made","Nowitzki, Dirk",2.6,1,2,201188,"Shot Chart Detail",9,"Marc Gasol",1610612763,"Memphis Grizzlies",10,14,"Made Shot","Running Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,36,78,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"35",1717,21400678,"JAN 27, 2015 - MEM @ DAL","A","W",19,8,3,"11:42",24,1,1,2,"made","Nowitzki, Dirk",4.1,1,2,201188,"Shot Chart Detail",250,"Marc Gasol",1610612763,"Memphis Grizzlies",11,40,"Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,12,9,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"36",1717,21400678,"JAN 27, 2015 - MEM @ DAL","A","W",19,2,1,"6:14",17.6,1,1.5,2,"missed","Nowitzki, Dirk",1.8,0,0,201188,"Shot Chart Detail",37,"Marc Gasol",1610612763,"Memphis Grizzlies",6,12,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,29,19,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"37",1717,21400310,"DEC 09, 2014 - MEM vs. DAL","H","W",9,9,3,"9:56",10.1,0,0.9,2,"missed","Nowitzki, Dirk",6.1,0,0,201188,"Shot Chart Detail",275,"Marc Gasol",1610612763,"Memphis Grizzlies",9,54,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",18,-32,184,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"38",1717,21400310,"DEC 09, 2014 - MEM vs. DAL","H","W",9,4,1,"2:35",6.3,0,1.6,2,"made","Nowitzki, Dirk",7.1,1,2,201188,"Shot Chart Detail",98,"Marc Gasol",1610612763,"Memphis Grizzlies",2,33,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",19,195,-22,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"39",1717,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,8,3,"9:22",NA,0,0.7,2,"missed","Nowitzki, Dirk",7.2,0,0,201188,"Shot Chart Detail",287,"Marc Gasol",1610612763,"Memphis Grizzlies",9,19,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",20,-2,200,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"40",1717,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,12,4,"9:10",NA,0,1,2,"made","Nowitzki, Dirk",5.5,1,2,201188,"Shot Chart Detail",416,"Marc Gasol",1610612763,"Memphis Grizzlies",9,8,"Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"Dirk Nowitzki","Dirk","F",84,245,37,"16"
"41",1889,21400852,"FEB 25, 2015 - MEM @ SAC","A","L",-12,9,3,"0:38",10.4,4,4.7,2,"missed","Miller, Andre",5.3,0,0,201188,"Shot Chart Detail",382,"Marc Gasol",1610612763,"Memphis Grizzlies",0,36,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,-26,91,"Andre Miller","Andre","G",74,200,39,"15"
"42",1938,21400468,"DEC 30, 2014 - MEM vs. SAS","H","W",8,10,4,"5:33",9.2,0,0.9,2,"made","Ginobili, Manu",13.2,1,2,201188,"Shot Chart Detail",416,"Marc Gasol",1610612763,"Memphis Grizzlies",5,31,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,47,154,"Manu Ginobili","Manu","G",78,205,37,"12"
"43",1938,21400375,"DEC 17, 2014 - MEM @ SAS","A","W",1,12,4,"0:00",NA,1,2.3,3,"made","Ginobili, Manu",3.8,1,3,201188,"Shot Chart Detail",501,"Marc Gasol",1610612763,"Memphis Grizzlies",0,0,"Made Shot","Jump Bank Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",29,0,296,"Manu Ginobili","Manu","G",78,205,37,"12"
"44",2034,21400401,"DEC 21, 2014 - MEM @ CLE","A","L",-14,11,3,"6:43",16.6,0,1.1,2,"made","Miller, Mike",3,1,2,201188,"Shot Chart Detail",261,"Marc Gasol",1610612763,"Memphis Grizzlies",6,40,"Made Shot","Jump Bank Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,26,23,"Mike Miller","Mike","G-F",80,218,35,"14"
"45",2199,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,3,1,"7:08",NA,0,2.7,2,"missed","Chandler, Tyson",4.9,0,0,201188,"Shot Chart Detail",46,"Marc Gasol",1610612763,"Memphis Grizzlies",7,5,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,129,131,"Tyson Chandler","Tyson","C",85,240,32,"13"
"46",2199,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,1,1,"10:12",NA,0,0.6,2,"made","Chandler, Tyson",6.9,1,2,201188,"Shot Chart Detail",17,"Marc Gasol",1610612763,"Memphis Grizzlies",10,10,"Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"Tyson Chandler","Tyson","C",85,240,32,"13"
"47",2199,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,9,3,"6:15",NA,1,4.5,2,"made","Chandler, Tyson",3.5,1,2,201188,"Shot Chart Detail",312,"Marc Gasol",1610612763,"Memphis Grizzlies",6,12,"Made Shot","Driving Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,26,34,"Tyson Chandler","Tyson","C",85,240,32,"13"
"48",2199,21400310,"DEC 09, 2014 - MEM vs. DAL","H","W",9,13,4,"5:41",6.6,0,3,2,"missed","Chandler, Tyson",4.3,0,0,201188,"Shot Chart Detail",452,"Marc Gasol",1610612763,"Memphis Grizzlies",5,39,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,45,154,"Tyson Chandler","Tyson","C",85,240,32,"13"
"49",2199,21400678,"JAN 27, 2015 - MEM @ DAL","A","W",19,5,1,"3:08",16.1,0,0.8,2,"made","Chandler, Tyson",4.6,1,2,201188,"Shot Chart Detail",60,"Marc Gasol",1610612763,"Memphis Grizzlies",3,7,"Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"Tyson Chandler","Tyson","C",85,240,32,"13"
"50",2199,21400616,"JAN 19, 2015 - MEM vs. DAL","H","L",-8,4,2,"2:06",NA,0,0.3,2,"made","Chandler, Tyson",2.4,1,2,201188,"Shot Chart Detail",242,"Marc Gasol",1610612763,"Memphis Grizzlies",2,4,"Made Shot","Putback Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"Tyson Chandler","Tyson","C",85,240,32,"13"
"51",2199,21400678,"JAN 27, 2015 - MEM @ DAL","A","W",19,3,1,"6:05",8.3,0,1.4,2,"made","Chandler, Tyson",1.6,1,2,201188,"Shot Chart Detail",41,"Marc Gasol",1610612763,"Memphis Grizzlies",6,3,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,15,"Tyson Chandler","Tyson","C",85,240,32,"13"
"52",2199,21400310,"DEC 09, 2014 - MEM vs. DAL","H","W",9,12,4,"7:02",7.3,3,4.6,2,"made","Chandler, Tyson",4.4,1,2,201188,"Shot Chart Detail",442,"Marc Gasol",1610612763,"Memphis Grizzlies",7,0,"Made Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",9,-93,0,"Tyson Chandler","Tyson","C",85,240,32,"13"
"53",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,13,3,"4:31",13.5,2,4.2,2,"made","Gasol, Pau",2.5,1,2,201188,"Shot Chart Detail",315,"Marc Gasol",1610612763,"Memphis Grizzlies",4,28,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,12,0,"Pau Gasol","Pau","FC",84,250,34,"13"
"54",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,12,3,"5:05",12,0,1.6,2,"missed","Gasol, Pau",1.9,0,0,201188,"Shot Chart Detail",301,"Marc Gasol",1610612763,"Memphis Grizzlies",5,4,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-4,7,"Pau Gasol","Pau","FC",84,250,34,"13"
"55",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,6,1,"2:15",10.3,1,2.3,2,"missed","Gasol, Pau",4.4,0,0,201188,"Shot Chart Detail",76,"Marc Gasol",1610612763,"Memphis Grizzlies",2,12,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",17,37,176,"Pau Gasol","Pau","FC",84,250,34,"13"
"56",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,11,3,"5:50",15,0,1.5,2,"missed","Gasol, Pau",5.7,0,0,201188,"Shot Chart Detail",298,"Marc Gasol",1610612763,"Memphis Grizzlies",5,48,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",16,73,153,"Pau Gasol","Pau","FC",84,250,34,"13"
"57",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,10,3,"7:57",8,0,3.6,2,"missed","Gasol, Pau",5.8,0,0,201188,"Shot Chart Detail",281,"Marc Gasol",1610612763,"Memphis Grizzlies",7,55,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",19,-52,183,"Pau Gasol","Pau","FC",84,250,34,"13"
"58",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,7,2,"1:27",9,1,1.7,2,"made","Gasol, Pau",2.5,1,2,201188,"Shot Chart Detail",227,"Marc Gasol",1610612763,"Memphis Grizzlies",1,25,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-16,11,"Pau Gasol","Pau","FC",84,250,34,"13"
"59",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,1,1,"10:22",16.1,0,1.3,2,"missed","Gasol, Pau",6.4,0,0,201188,"Shot Chart Detail",7,"Marc Gasol",1610612763,"Memphis Grizzlies",10,20,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,103,156,"Pau Gasol","Pau","FC",84,250,34,"13"
"60",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,5,1,"3:39",11.1,5,7.2,2,"made","Gasol, Pau",4.9,1,2,201188,"Shot Chart Detail",63,"Marc Gasol",1610612763,"Memphis Grizzlies",3,37,"Made Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-59,12,"Pau Gasol","Pau","FC",84,250,34,"13"
"61",2200,21400389,"DEC 19, 2014 - MEM vs. CHI","H","L",-6,8,3,"9:45",10.9,6,6.4,2,"missed","Gasol, Pau",4.6,0,0,201188,"Shot Chart Detail",265,"Marc Gasol",1610612763,"Memphis Grizzlies",9,44,"Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-70,0,"Pau Gasol","Pau","FC",84,250,34,"13"
"62",2225,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,10,2,"4:41",18.4,0,0.8,2,"made","Parker, Tony",2.7,1,2,201188,"Shot Chart Detail",186,"Marc Gasol",1610612763,"Memphis Grizzlies",4,39,"Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"Tony Parker","Tony","G",74,185,33,"13"
"63",2225,21400282,"DEC 05, 2014 - MEM vs. SAS","H","L",-6,8,2,"7:13",16.9,1,1.5,2,"missed","Parker, Tony",1.5,0,0,201188,"Shot Chart Detail",163,"Marc Gasol",1610612763,"Memphis Grizzlies",7,11,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-7,12,"Tony Parker","Tony","G",74,185,33,"13"
"64",2365,21400446,"DEC 27, 2014 - MEM @ MIA","A","W",8,11,3,"5:47",6.1,4,4.8,2,"missed","Andersen, Chris",4.9,0,0,201188,"Shot Chart Detail",288,"Marc Gasol",1610612763,"Memphis Grizzlies",5,45,"Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,17,99,"Chris Andersen","Chris","FC",82,245,36,"12"
"65",2365,21400446,"DEC 27, 2014 - MEM @ MIA","A","W",8,14,4,"2:17",7.9,4,6.7,2,"missed","Andersen, Chris",4.3,0,0,201188,"Shot Chart Detail",474,"Marc Gasol",1610612763,"Memphis Grizzlies",2,14,"Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-81,126,"Chris Andersen","Chris","FC",82,245,36,"12"
